# Field minima and maxima
# Time         	field          	min            	location(min)  	max            	location(max)  
4011           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345321e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4012           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345328e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4013           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345319e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4014           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345330e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4015           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345318e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4016           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345322e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4017           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345321e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4018           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345323e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4019           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345321e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4020           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345330e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4021           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345318e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4022           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345332e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4023           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345318e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4024           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345328e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4025           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345318e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4026           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345331e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4027           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345315e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4028           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345339e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4029           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345315e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4030           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345320e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4031           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345321e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4032           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345323e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4033           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345322e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4034           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345328e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4035           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345319e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4036           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345331e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4037           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345318e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4038           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345322e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4039           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345321e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4040           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345328e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4041           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345318e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4042           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345336e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4043           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345312e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4044           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345339e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4045           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345312e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4046           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345317e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4047           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345319e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4048           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345322e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4049           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345322e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4050           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345328e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4051           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345320e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4052           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345331e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4053           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345319e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4054           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345323e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4055           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345321e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4056           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345329e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4057           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345320e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4058           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345338e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4059           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345313e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4060           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345340e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4061           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345313e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4062           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345318e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4063           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345320e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4064           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345323e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4065           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345322e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4066           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345328e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4067           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345319e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4068           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345331e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4069           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345319e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4070           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345323e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4071           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345321e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4072           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345323e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4073           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345321e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4074           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345329e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4075           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345318e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4076           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345332e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4077           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345317e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4078           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345327e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4079           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345318e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4080           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345331e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4081           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345315e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4082           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345339e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4083           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345316e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4084           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345320e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4085           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345321e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4086           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345323e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4087           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345323e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4088           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345329e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4089           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345319e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4090           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345332e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4091           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345319e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4092           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345323e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4093           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345322e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4094           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345329e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4095           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345319e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4096           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345338e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4097           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345313e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4098           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345340e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4099           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345313e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4100           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345318e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4101           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345320e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4102           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345322e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4103           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345322e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4104           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345329e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4105           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345319e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4106           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345331e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4107           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345318e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4108           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345323e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4109           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345321e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4110           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345328e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4111           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345319e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4112           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345337e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4113           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345312e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4114           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345339e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4115           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345312e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4116           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345317e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4117           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345319e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4118           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345322e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4119           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345322e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4120           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345328e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4121           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345319e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4122           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345331e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4123           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345319e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4124           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345323e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4125           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345321e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4126           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345323e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4127           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345321e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4128           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345330e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4129           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345318e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4130           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345332e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
4131           	U              	0.00000000e+00	(4.85708350e-04 0.00000000e+00 5.00000000e-02)	7.15345318e+01	(-5.98615221e-04 2.46540178e-05 5.00000000e-02)
